datetime,Ta,RH,WS,P,Kd,Ld
14/08/2003 04:00,7.629,91.378,6.243,1003.2,0.0,324.971
14/08/2003 04:30,7.62,90.133,6.522,1004.0,0.0,320.743
14/08/2003 05:00,7.67,84.648,5.509,1003.7,0.0,316.516
14/08/2003 05:30,7.629,80.996,5.5,1004.8,0.0,300.679
14/08/2003 06:00,7.189,81.546,5.816,1004.7,0.0,284.841
14/08/2003 06:30,6.82,81.678,6.554,1005.3,0.0,278.482
14/08/2003 07:00,6.45,83.25,6.401,1005.1,0.0,272.123
14/08/2003 07:30,6.25,85.571,5.375,1005.7,18.209,265.489
14/08/2003 08:00,6.2,84.069,4.958,1005.5,36.418,258.855
14/08/2003 08:30,6.32,79.461,4.727,1006.6,87.135,268.701
14/08/2003 09:00,6.72,80.489,5.003,1006.3,137.852,278.546
14/08/2003 09:30,7.37,76.377,6.379,1007.0,225.106,276.551
14/08/2003 10:00,7.8,72.617,5.767,1006.8,312.359,274.556
14/08/2003 10:30,8.35,69.082,7.363,1007.15,372.402,277.399
14/08/2003 11:00,8.37,72.718,7.962,1007.5,432.444,280.241
14/08/2003 11:30,8.71,70.768,7.777,1008.0,442.195,277.891
14/08/2003 12:00,9.06,65.06,8.847,1007.8,451.945,275.541
14/08/2003 12:30,7.42,74.604,8.642,1008.3,495.742,282.492
14/08/2003 13:00,7.83,74.387,6.605,1008.1,539.539,289.442
14/08/2003 13:30,8.629,69.078,7.735,1008.4,514.64,288.016
14/08/2003 14:00,8.98,70.128,8.452,1008.3,489.741,286.59
14/08/2003 14:30,9.45,62.421,8.775,1008.7,436.601,285.117
14/08/2003 15:00,9.55,67.521,9.352,1008.4,383.462,283.645
14/08/2003 15:30,9.41,63.142,9.791,1008.8,314.383,282.558
14/08/2003 16:00,8.84,68.72,8.519,1008.7,245.304,281.472
14/08/2003 16:30,8.85,73.173,7.617,1008.7,190.949,278.489
14/08/2003 17:00,8.82,72.945,7.763,1008.8,136.594,275.507
14/08/2003 17:30,8.32,68.954,5.505,1008.6,79.561,272.242
14/08/2003 18:00,8.09,72.274,4.092,1008.5,22.528,268.978
14/08/2003 18:30,8.129,72.852,3.829,1009.1,11.264,279.281
14/08/2003 19:00,8.189,72.229,3.997,1008.9,0.0,289.585
14/08/2003 19:30,8.15,74.249,5.071,1009.2,0.0,296.823
14/08/2003 20:00,8.07,74.003,5.081,1009.1,0.0,304.061
14/08/2003 20:30,7.75,77.246,4.293,1009.4,0.0,298.141
14/08/2003 21:00,7.439,80.547,4.336,1009.7,0.0,292.22
14/08/2003 21:30,6.98,84.837,4.025,1010.7,0.0,285.489
14/08/2003 22:00,6.689,88.27,3.655,1010.3,0.0,278.758
14/08/2003 22:30,6.29,90.578,3.365,1011.0,0.0,280.413
14/08/2003 23:00,6.15,91.303,2.524,1011.0,0.0,282.067
14/08/2003 23:30,6.17,90.572,2.744,1011.3,0.0,272.429
15/08/2003 00:00,6.04,92.433,2.709,1011.6,0.0,262.791
15/08/2003 00:30,5.95,92.326,2.456,1011.9,0.0,264.001
15/08/2003 01:00,5.87,90.011,2.807,1011.7,0.0,265.21
15/08/2003 01:30,5.83,88.476,3.014,1011.5,0.0,268.312
15/08/2003 02:00,5.74,85.745,2.321,1011.6,0.0,271.415
15/08/2003 02:30,5.439,84.792,2.625,1010.9,0.0,270.398
15/08/2003 03:00,5.15,85.142,2.612,1011.1,0.0,269.381
15/08/2003 03:30,5.07,86.185,2.691,1010.4,0.0,263.988
15/08/2003 04:00,5.08,84.613,2.186,1010.6,0.0,258.595
15/08/2003 04:30,4.96,84.852,2.729,1010.3,0.0,257.597
15/08/2003 05:00,4.89,82.971,2.15,1010.3,0.0,256.599
15/08/2003 05:30,4.71,82.756,2.293,1010.1,0.0,258.917
15/08/2003 06:00,4.61,82.183,1.8,1010.2,0.0,261.234
15/08/2003 06:30,4.47,83.61,1.99,1010.0,0.0,257.935
15/08/2003 07:00,4.39,84.899,2.631,1010.1,0.0,254.637
15/08/2003 07:30,4.62,83.371,2.943,1010.3,20.292,252.41
15/08/2003 08:00,4.74,83.348,3.478,1010.0,40.584,250.183
15/08/2003 08:30,4.82,83.636,3.418,1010.7,119.073,251.319
15/08/2003 09:00,4.74,80.861,2.241,1010.5,197.562,252.455
15/08/2003 09:30,5.51,77.514,2.133,1010.453,282.164,253.596
15/08/2003 10:00,6.27,72.793,1.883,1010.405,366.766,254.736
15/08/2003 10:30,7.35,68.39,2.957,1010.358,410.665,254.026
15/08/2003 11:00,8.03,65.303,2.574,1010.31,454.564,253.316
15/08/2003 11:30,8.629,60.891,2.603,1010.263,493.77,271.381
15/08/2003 12:00,8.77,56.408,2.592,1010.216,532.977,289.446
15/08/2003 12:30,8.77,51.912,3.344,1010.168,478.298,303.744
15/08/2003 13:00,9.25,48.634,2.281,1010.121,423.62,318.042
15/08/2003 13:30,9.64,46.387,2.546,1010.073,373.022,318.051
15/08/2003 14:00,9.689,49.472,1.871,1010.026,322.425,318.061
15/08/2003 14:30,9.85,53.784,2.137,1009.978,290.835,315.671
15/08/2003 15:00,9.629,52.448,2.555,1009.931,259.245,313.281
15/08/2003 15:30,9.73,49.963,1.817,1009.883,229.594,310.917
15/08/2003 16:00,9.73,49.035,1.735,1009.836,199.943,308.552
15/08/2003 16:30,9.73,53.792,1.663,1009.789,160.473,294.437
15/08/2003 17:00,9.66,54.865,1.27,1009.741,121.003,280.321
15/08/2003 17:30,9.75,55.643,0.497,1009.694,70.779,284.237
15/08/2003 18:00,9.68,55.579,1.415,1009.646,20.555,288.153
15/08/2003 18:30,9.68,59.287,1.509,1009.598,10.278,289.812
15/08/2003 19:00,9.629,62.248,2.291,1009.552,0.0,291.47
15/08/2003 19:30,9.57,60.913,1.822,1009.503,0.0,287.365
15/08/2003 20:00,9.4,62.322,1.958,1009.457,0.0,283.261
15/08/2003 20:30,9.25,62.952,1.888,1009.41,0.0,285.326
15/08/2003 21:00,9.3,62.696,1.946,1009.362,0.0,287.391
15/08/2003 21:30,9.15,61.157,1.637,1009.315,0.0,291.569
15/08/2003 22:00,7.79,66.524,0.796,1009.266,0.0,295.747
15/08/2003 22:30,6.89,70.208,1.317,1009.22,0.0,284.483
15/08/2003 23:00,6.09,71.486,2.705,1009.173,0.0,273.22
15/08/2003 23:30,5.9,71.801,2.96,1009.125,0.0,269.816
16/08/2003 00:00,5.5,73.655,2.043,1009.078,0.0,266.412
16/08/2003 00:30,4.77,76.926,1.956,1009.03,0.0,270.164
16/08/2003 01:00,4.74,76.594,2.736,1008.983,0.0,273.916
16/08/2003 01:30,5.09,75.111,3.01,1008.936,0.0,272.541
16/08/2003 02:00,5.87,71.08,2.24,1008.888,0.0,271.167
16/08/2003 02:30,5.72,71.572,2.37,1008.841,0.0,265.809
16/08/2003 03:00,4.62,76.578,3.82,1008.793,0.0,260.452
16/08/2003 03:30,4.82,74.912,3.094,1008.746,0.0,256.641
16/08/2003 04:00,3.84,80.052,2.665,1008.699,0.0,252.83
16/08/2003 04:30,3.2,83.617,3.145,1008.651,0.0,258.622
16/08/2003 05:00,2.65,86.827,4.44,1008.603,0.0,264.413
16/08/2003 05:30,3.879,79.775,3.737,1008.556,0.0,258.577
16/08/2003 06:00,4.56,75.81,2.683,1008.508,0.0,252.74
16/08/2003 06:30,3.43,82.048,4.432,1008.461,0.0,249.579
16/08/2003 07:00,3.36,82.72,4.669,1008.414,0.0,246.418
16/08/2003 07:30,4.16,78.502,4.627,1008.367,22.077,246.252
16/08/2003 08:00,3.96,80.702,4.121,1008.319,44.154,246.086
16/08/2003 08:30,3.07,87.704,2.39,1008.271,125.185,247.882
16/08/2003 09:00,3.6,86.804,1.851,1008.223,206.216,249.678
16/08/2003 09:30,5.61,78.364,1.046,1008.177,290.869,249.798
16/08/2003 10:00,7.41,71.325,0.744,1008.13,375.522,249.918
16/08/2003 10:30,8.72,67.535,0.77,1008.082,442.45,252.675
16/08/2003 11:00,9.23,66.449,0.769,1008.035,509.378,255.433
16/08/2003 11:30,9.64,64.545,1.242,1007.987,551.305,259.752
16/08/2003 12:00,9.72,64.035,1.441,1007.94,593.231,264.071
16/08/2003 12:30,10.37,60.474,1.079,1007.893,604.648,269.0
16/08/2003 13:00,10.73,55.498,1.79,1007.845,616.065,273.928
16/08/2003 13:30,11.1,53.073,3.023,1007.798,596.334,273.036
16/08/2003 14:00,11.29,48.85,3.052,1007.75,576.603,272.143
16/08/2003 14:30,11.78,47.745,2.508,1007.703,532.407,270.711
16/08/2003 15:00,12.3,49.134,2.462,1007.656,488.21,269.279
16/08/2003 15:30,12.3,57.537,3.454,1007.608,416.947,266.941
16/08/2003 16:00,12.29,57.459,3.689,1007.561,345.683,264.602
16/08/2003 16:30,12.01,58.216,3.78,1007.513,259.245,264.932
16/08/2003 17:00,11.96,58.785,4.905,1007.466,172.808,265.261
16/08/2003 17:30,11.47,60.871,4.929,1007.419,99.232,265.269
16/08/2003 18:00,10.54,64.266,5.243,1007.371,25.656,265.277
16/08/2003 18:30,9.92,66.454,5.363,1007.324,12.828,264.783
16/08/2003 19:00,9.57,66.693,5.914,1007.276,0.0,264.288
16/08/2003 19:30,9.17,66.748,5.523,1007.228,0.0,263.217
16/08/2003 20:00,8.93,65.269,5.318,1007.181,0.0,262.147
16/08/2003 20:30,8.09,68.147,4.946,1007.133,0.0,262.4
16/08/2003 21:00,7.64,70.064,5.006,1007.087,0.0,262.653
16/08/2003 21:30,7.37,71.6,4.973,1007.039,0.0,263.59
16/08/2003 22:00,6.77,74.945,4.351,1006.992,0.0,264.527
16/08/2003 22:30,6.32,77.416,4.648,1006.944,0.0,264.64
16/08/2003 23:00,5.98,79.355,4.473,1006.896,0.0,264.753
16/08/2003 23:30,6.56,76.306,6.641,1006.85,0.0,259.778
17/08/2003 00:00,6.78,74.7,7.298,1006.802,0.0,254.804
17/08/2003 00:30,6.36,76.366,6.327,1006.755,0.0,255.02
17/08/2003 01:00,6.43,75.878,4.8,1006.707,0.0,255.237
17/08/2003 01:30,6.51,75.54,4.898,1006.66,0.0,257.377
17/08/2003 02:00,6.31,76.315,5.972,1006.613,0.0,259.518
17/08/2003 02:30,6.28,76.605,6.883,1006.565,0.0,259.167
17/08/2003 03:00,6.36,76.868,6.387,1006.518,0.0,258.817
17/08/2003 03:30,6.49,77.178,6.428,1006.47,0.0,256.451
17/08/2003 04:00,6.65,76.955,6.165,1006.423,0.0,254.085
17/08/2003 04:30,6.67,76.073,5.692,1006.376,0.0,269.999
17/08/2003 05:00,6.47,76.407,6.03,1006.328,0.0,285.913
17/08/2003 05:30,6.28,77.427,6.533,1006.281,0.0,288.207
17/08/2003 06:00,6.189,77.651,7.52,1006.233,0.0,290.501
17/08/2003 06:30,6.27,77.068,8.049,1006.186,0.0,282.162
17/08/2003 07:00,6.24,77.461,4.469,1006.138,0.0,273.824
17/08/2003 07:30,5.91,78.602,3.411,1006.091,16.041,274.681
17/08/2003 08:00,5.629,79.873,5.272,1006.044,32.083,275.538
17/08/2003 08:30,6.05,78.404,4.613,1005.996,90.314,273.655
17/08/2003 09:00,6.85,75.317,6.17,1005.949,148.546,271.772
17/08/2003 09:30,7.28,74.15,7.476,1005.901,234.21,270.043
17/08/2003 10:00,7.76,71.238,8.989,1005.853,319.874,268.315
17/08/2003 10:30,7.91,69.711,8.314,1005.807,411.702,264.866
17/08/2003 11:00,8.0,69.837,9.757,1005.758,503.529,261.417
17/08/2003 11:30,8.11,68.152,9.962,1005.712,523.294,270.119
17/08/2003 12:00,8.68,63.589,8.865,1005.664,543.059,278.82
17/08/2003 12:30,8.87,61.572,9.385,1005.617,553.914,280.5
17/08/2003 13:00,9.31,59.618,9.837,1005.57,564.77,282.18
17/08/2003 13:30,9.68,59.088,10.118,1005.521,496.703,296.011
17/08/2003 14:00,9.81,59.01,8.663,1005.475,428.636,309.841
17/08/2003 14:30,10.0,58.877,7.926,1005.427,352.612,315.087
17/08/2003 15:00,10.3,57.82,9.558,1005.38,276.587,320.333
17/08/2003 15:30,10.01,57.156,9.42,1005.333,249.512,311.932
17/08/2003 16:00,9.81,57.884,7.842,1005.285,222.436,303.531
17/08/2003 16:30,9.65,58.185,8.188,1005.238,159.393,307.982
17/08/2003 17:00,9.52,60.545,8.004,1005.19,96.35,312.433
17/08/2003 17:30,9.47,60.95,7.877,1005.143,58.172,304.631
17/08/2003 18:00,9.1,62.999,8.399,1005.096,19.994,296.83
17/08/2003 18:30,8.939,64.749,8.835,1005.048,9.997,302.66
17/08/2003 19:00,8.57,70.854,7.72,1005.001,0.0,308.49
17/08/2003 19:30,8.14,76.182,6.929,1004.953,0.0,316.239
17/08/2003 20:00,7.36,83.56,7.377,1004.906,0.0,323.989
17/08/2003 20:30,7.34,86.912,7.912,1004.858,0.0,331.177
17/08/2003 21:00,7.39,86.408,7.61,1004.811,0.0,338.364
17/08/2003 21:30,7.73,83.858,6.873,1004.763,0.0,336.103
17/08/2003 22:00,7.939,82.437,7.294,1004.716,0.0,333.841
17/08/2003 22:30,7.939,82.779,5.742,1004.669,0.0,340.97
17/08/2003 23:00,8.05,83.023,5.304,1004.621,0.0,348.098
17/08/2003 23:30,7.91,84.687,5.14,1004.574,0.0,340.52
18/08/2003 00:00,8.14,82.242,4.31,1004.526,0.0,332.942
18/08/2003 00:30,8.11,81.827,5.53,1004.478,0.0,329.961
18/08/2003 01:00,7.9,82.82,4.567,1004.432,0.0,326.98
18/08/2003 01:30,7.62,84.396,5.532,1004.383,0.0,333.956
18/08/2003 02:00,7.33,87.443,3.661,1004.337,0.0,340.931
18/08/2003 02:30,7.05,93.088,6.436,1004.29,0.0,335.033
18/08/2003 03:00,6.76,96.013,5.215,1004.242,0.0,329.135
18/08/2003 03:30,6.74,97.183,6.07,1004.195,0.0,317.627
18/08/2003 04:00,6.81,98.236,7.767,1004.146,0.0,306.119
18/08/2003 04:30,6.629,95.482,7.087,1004.1,0.0,300.705
18/08/2003 05:00,6.83,90.266,7.324,1004.0,0.0,295.29
18/08/2003 05:30,7.11,88.487,3.858,1004.2,0.0,306.875
18/08/2003 06:00,7.72,83.204,6.222,1004.1,0.0,318.459
18/08/2003 06:30,7.32,85.709,7.034,1004.8,0.0,306.388
18/08/2003 07:00,7.35,85.742,4.72,1004.5,0.0,294.317
18/08/2003 07:30,7.41,82.887,6.283,1005.3,19.255,283.388
18/08/2003 08:00,7.55,80.792,5.945,1005.0,38.509,272.458
18/08/2003 08:30,7.66,79.5,4.822,1005.8,102.369,275.011
18/08/2003 09:00,7.98,73.665,4.92,1006.1,166.228,277.564
18/08/2003 09:30,8.33,67.73,5.094,1006.4,228.157,273.705
18/08/2003 10:00,8.64,62.315,8.055,1006.2,290.087,269.846
18/08/2003 10:30,8.61,67.953,7.714,1006.6,335.916,279.425
18/08/2003 11:00,7.43,71.806,7.376,1006.6,381.744,289.004
18/08/2003 11:30,8.36,67.817,6.78,1006.9,429.375,289.952
18/08/2003 12:00,8.879,62.53,7.586,1006.7,477.006,290.9
18/08/2003 12:30,8.74,63.001,7.849,1007.0,446.122,289.905
18/08/2003 13:00,8.129,67.283,7.935,1007.0,415.238,288.909
18/08/2003 13:30,8.8,58.201,7.86,1006.9,441.523,283.62
18/08/2003 14:00,8.93,59.786,7.845,1007.0,467.808,278.33
18/08/2003 14:30,8.92,61.957,8.898,1007.0,448.264,282.316
18/08/2003 15:00,8.83,64.564,8.793,1007.0,428.721,286.301
18/08/2003 15:30,8.68,60.63,8.629,1007.2,363.561,279.665
18/08/2003 16:00,8.76,62.987,8.015,1007.0,298.401,273.028
18/08/2003 16:30,8.76,68.207,7.737,1007.0,229.603,272.976
18/08/2003 17:00,8.46,66.797,7.329,1007.0,160.804,272.923
18/08/2003 17:30,8.129,66.117,6.317,1006.7,92.261,276.365
18/08/2003 18:00,7.98,68.442,5.966,1006.6,23.718,279.807
18/08/2003 18:30,7.74,70.346,5.135,1007.0,11.859,281.995
18/08/2003 19:00,7.66,69.227,4.55,1006.8,0.0,284.182
18/08/2003 19:30,7.59,71.731,4.632,1007.4,0.0,284.665
18/08/2003 20:00,7.34,74.051,3.823,1007.4,0.0,285.148
18/08/2003 20:30,7.09,76.246,3.755,1007.9,0.0,294.68
18/08/2003 21:00,6.73,80.202,4.0,1007.7,0.0,304.211
18/08/2003 21:30,6.23,84.231,1.781,1008.3,0.0,300.23
18/08/2003 22:00,6.27,85.293,1.565,1008.4,0.0,296.249
18/08/2003 22:30,6.45,85.537,2.072,1008.5,0.0,300.924
18/08/2003 23:00,6.29,86.307,2.62,1008.4,0.0,305.6
18/08/2003 23:30,6.28,86.181,1.938,1008.4,0.0,292.439
19/08/2003 00:00,5.66,86.249,2.549,1008.4,0.0,279.278
19/08/2003 00:30,5.93,82.042,2.926,1008.266,0.0,278.609
19/08/2003 01:00,5.379,83.059,3.051,1008.133,0.0,277.941
19/08/2003 01:30,5.17,84.562,3.525,1008.0,0.0,286.632
19/08/2003 02:00,4.86,87.423,3.419,1008.3,0.0,295.323
19/08/2003 02:30,4.85,86.602,3.033,1007.6,0.0,289.174
19/08/2003 03:00,5.07,83.054,2.962,1007.3,0.0,283.026
19/08/2003 03:30,5.66,79.024,2.817,1007.0,0.0,288.627
19/08/2003 04:00,5.16,82.251,3.33,1006.95,0.0,294.228
19/08/2003 04:30,4.75,83.184,3.838,1006.9,0.0,286.285
19/08/2003 05:00,4.79,82.746,3.328,1006.9,0.0,278.341
19/08/2003 05:30,4.59,83.978,4.014,1006.8,0.0,276.921
19/08/2003 06:00,4.14,86.325,3.824,1006.7,0.0,275.502
19/08/2003 06:30,4.46,84.381,3.466,1006.8,0.0,275.417
19/08/2003 07:00,4.04,86.854,3.457,1006.7,0.0,275.332
19/08/2003 07:30,4.2,85.69,3.208,1007.4,21.932,274.11
19/08/2003 08:00,4.29,86.135,3.397,1007.1,43.865,272.888
19/08/2003 08:30,4.33,87.064,2.916,1008.1,124.395,268.454
19/08/2003 09:00,5.09,84.459,2.243,1008.15,204.924,264.019
19/08/2003 09:30,5.97,80.255,1.923,1008.2,284.859,267.851
19/08/2003 10:00,6.86,75.849,1.778,1008.1,364.793,271.682
19/08/2003 10:30,7.68,71.786,2.293,1008.3,401.152,274.274
19/08/2003 11:00,8.3,68.012,2.562,1008.1,437.511,276.866
19/08/2003 11:30,9.03,62.51,3.13,1008.4,477.618,284.51
19/08/2003 12:00,9.09,61.19,5.541,1008.3,517.726,292.154
19/08/2003 12:30,9.24,60.59,5.094,1008.1,544.011,300.413
19/08/2003 13:00,9.65,58.954,3.587,1008.3,570.296,308.672
19/08/2003 13:30,9.98,56.696,4.554,1007.7,508.876,304.341
19/08/2003 14:00,10.129,56.477,4.375,1008.1,447.457,300.01
19/08/2003 14:30,10.07,56.116,4.997,1007.4,397.616,302.438
19/08/2003 15:00,9.72,59.447,5.251,1007.5,347.775,304.867
19/08/2003 15:30,9.79,56.022,5.564,1007.2,307.437,294.365
19/08/2003 16:00,10.01,53.927,5.445,1007.4,267.1,283.864
19/08/2003 16:30,10.09,50.836,6.158,1006.7,219.444,278.623
19/08/2003 17:00,9.71,59.986,5.948,1006.9,171.788,273.382
19/08/2003 17:30,9.5,53.887,5.605,1006.6,100.923,263.812
19/08/2003 18:00,8.96,61.056,5.182,1006.5,30.059,254.241
19/08/2003 18:30,8.6,65.854,4.722,1006.4,15.03,254.836
19/08/2003 19:00,8.47,68.848,4.494,1006.6,0.0,255.43
19/08/2003 19:30,8.14,71.471,4.356,1006.3,0.0,254.474
19/08/2003 20:00,7.86,73.3,4.145,1006.3,0.0,253.517
19/08/2003 20:30,7.55,75.36,3.356,1006.5,0.0,252.843
19/08/2003 21:00,7.31,76.708,2.684,1006.4,0.0,252.169
19/08/2003 21:30,7.02,78.646,1.752,1007.2,0.0,253.676
19/08/2003 22:00,7.0,77.839,2.19,1006.8,0.0,255.184
19/08/2003 22:30,6.95,76.394,1.549,1007.4,0.0,254.608
19/08/2003 23:00,6.76,76.801,1.118,1007.3,0.0,254.032
19/08/2003 23:30,6.56,76.846,1.339,1007.2,0.0,248.597
20/08/2003 00:00,6.43,76.911,1.352,1007.1,0.0,243.163
20/08/2003 00:30,6.17,77.791,1.045,1007.1,0.0,243.896
20/08/2003 01:00,5.76,80.036,0.394,1007.2,0.0,244.63
20/08/2003 01:30,5.64,80.042,1.395,1006.2,0.0,244.102
20/08/2003 02:00,5.54,79.766,2.107,1006.9,0.0,243.575
20/08/2003 02:30,5.07,81.397,2.589,1005.0,0.0,242.321
20/08/2003 03:00,4.73,83.427,2.16,1005.7,0.0,241.068
20/08/2003 03:30,4.07,86.245,1.496,1003.8,0.0,239.131
20/08/2003 04:00,4.16,86.701,1.201,1004.3,0.0,237.193
20/08/2003 04:30,4.129,82.613,1.353,1003.3,0.0,238.161
20/08/2003 05:00,4.31,80.056,0.794,1003.6,0.0,239.129
20/08/2003 05:30,3.629,84.648,0.322,1002.7,0.0,236.889
20/08/2003 06:00,3.28,83.95,1.008,1002.8,0.0,234.649
20/08/2003 06:30,2.84,85.146,1.744,1002.5,0.0,232.457
20/08/2003 07:00,2.42,87.084,1.828,1002.5,0.0,230.265
20/08/2003 07:30,2.34,86.986,1.678,1002.8,28.767,230.7
20/08/2003 08:00,2.81,82.568,0.825,1002.6,57.535,231.136
20/08/2003 08:30,3.93,75.852,0.247,1003.1,144.644,233.155
20/08/2003 09:00,3.86,75.88,0.857,1003.0,231.753,235.175
20/08/2003 09:30,4.86,70.769,0.974,1003.3,319.16,235.751
20/08/2003 10:00,5.55,67.215,1.662,1003.2,406.567,236.327
20/08/2003 10:30,6.81,63.887,1.364,1003.4,475.059,239.794
20/08/2003 11:00,7.7,60.121,1.52,1003.3,543.552,243.26
20/08/2003 11:30,8.93,51.947,1.535,1003.3,584.883,248.123
20/08/2003 12:00,9.87,45.492,2.425,1003.05,626.215,252.986
20/08/2003 12:30,10.37,41.01,2.663,1002.8,638.669,258.378
20/08/2003 13:00,11.26,39.819,3.67,1003.1,651.123,263.769
20/08/2003 13:30,11.67,41.371,5.585,1002.4,631.826,263.183
20/08/2003 14:00,11.96,40.843,5.375,1002.5,612.529,262.596
20/08/2003 14:30,12.17,39.941,5.629,1001.9,563.682,262.34
20/08/2003 15:00,12.23,42.058,5.04,1002.1,514.835,262.083
20/08/2003 15:30,12.5,38.183,5.016,1001.2,441.472,259.74
20/08/2003 16:00,12.6,36.921,4.604,1001.5,368.109,257.396
20/08/2003 16:30,12.48,38.073,4.231,1000.2,279.24,257.327
20/08/2003 17:00,12.36,37.924,4.758,1000.7,190.371,257.258
20/08/2003 17:30,11.87,40.884,4.66,1000.1,111.286,257.39
20/08/2003 18:00,11.25,44.668,3.731,1000.0,32.202,257.521
20/08/2003 18:30,10.49,49.434,4.074,1000.3,16.101,256.754
20/08/2003 19:00,9.92,53.216,4.622,1000.3,0.0,255.988
20/08/2003 19:30,9.76,54.831,5.49,1000.2,0.0,255.221
20/08/2003 20:00,9.96,54.683,4.922,1000.1,0.0,254.454
20/08/2003 20:30,9.83,56.062,4.148,1000.4,0.0,253.526
20/08/2003 21:00,9.23,57.855,3.56,1000.3,0.0,252.599
20/08/2003 21:30,8.76,58.331,4.107,1000.8,0.0,253.303
20/08/2003 22:00,9.28,56.352,4.181,1000.4,0.0,254.007
20/08/2003 22:30,8.68,58.345,3.639,1000.0,0.0,254.709
20/08/2003 23:00,7.78,61.937,2.214,999.867,0.0,255.412
20/08/2003 23:30,6.6,67.846,2.433,999.733,0.0,251.232
21/08/2003 00:00,6.1,68.975,2.947,999.6,0.0,247.051
21/08/2003 00:30,5.8,68.506,3.786,999.0,0.0,249.711
21/08/2003 01:00,5.81,67.474,4.02,999.3,0.0,252.371
21/08/2003 01:30,6.42,59.17,5.487,998.4,0.0,256.782
21/08/2003 02:00,6.18,59.624,5.191,998.8,0.0,261.193
21/08/2003 02:30,6.25,61.762,3.876,997.8,0.0,260.2
21/08/2003 03:00,6.33,62.27,3.679,998.0,0.0,259.208
21/08/2003 03:30,7.58,58.474,5.465,997.0,0.0,258.6
21/08/2003 04:00,8.54,55.323,6.214,997.5,0.0,257.993
21/08/2003 04:30,8.66,55.298,5.302,996.9,0.0,258.471
21/08/2003 05:00,8.35,57.122,2.886,997.1,0.0,258.95
21/08/2003 05:30,8.379,57.343,3.24,996.4,0.0,256.779
21/08/2003 06:00,8.46,57.641,4.514,996.7,0.0,254.608
21/08/2003 06:30,8.54,58.759,5.021,995.9,0.0,256.431
21/08/2003 07:00,8.54,60.232,3.591,996.1,0.0,258.254
21/08/2003 07:30,8.22,62.386,3.91,995.6,25.197,259.543
21/08/2003 08:00,8.36,62.123,4.386,995.5,50.394,260.833
21/08/2003 08:30,8.3,63.568,3.404,995.7,111.567,266.449
21/08/2003 09:00,8.939,61.792,4.394,995.7,172.74,272.065
21/08/2003 09:30,9.79,58.844,5.963,995.7,221.272,277.769
21/08/2003 10:00,10.2,57.499,7.41,995.8,269.804,283.473
21/08/2003 10:30,10.189,58.403,6.395,995.7,268.12,292.72
21/08/2003 11:00,10.72,56.808,7.95,995.5,266.437,301.966
21/08/2003 11:30,10.58,58.015,8.322,995.3,230.402,312.891
21/08/2003 12:00,10.51,58.73,7.4,995.6,194.366,323.816
21/08/2003 12:30,10.49,59.353,7.528,995.9,197.979,328.473
21/08/2003 13:00,10.36,61.77,7.522,995.5,201.592,333.131
21/08/2003 13:30,10.14,63.308,7.242,995.8,170.189,332.709
21/08/2003 14:00,10.09,65.859,7.141,995.7,138.787,332.286
21/08/2003 14:30,10.12,65.2,7.347,995.5,167.486,331.745
21/08/2003 15:00,10.08,66.445,6.818,995.9,196.185,331.203
21/08/2003 15:30,9.8,71.093,7.103,994.8,144.856,330.541
21/08/2003 16:00,9.89,71.774,7.022,994.8,93.528,329.88
21/08/2003 16:30,10.01,71.354,5.666,993.7,69.189,331.721
21/08/2003 17:00,10.05,70.31,6.598,994.4,44.851,333.562
21/08/2003 17:30,9.81,71.896,6.888,993.5,28.614,323.809
21/08/2003 18:00,9.76,71.782,5.316,993.5,12.377,314.055
21/08/2003 18:30,9.71,71.511,7.324,993.7,6.189,313.123
21/08/2003 19:00,9.71,70.746,6.742,993.7,0.0,312.19
21/08/2003 19:30,9.86,69.459,6.959,994.2,0.0,308.826
21/08/2003 20:00,9.879,68.993,4.95,993.9,0.0,305.461
21/08/2003 20:30,9.97,68.664,5.215,994.4,0.0,299.662
21/08/2003 21:00,9.76,69.203,5.786,994.2,0.0,293.863
21/08/2003 21:30,8.99,73.281,9.1,994.9,0.0,295.77
21/08/2003 22:00,8.56,77.011,11.085,994.7,0.0,297.677
21/08/2003 22:30,8.78,80.438,8.256,995.2,0.0,300.568
21/08/2003 23:00,8.59,83.05,7.903,995.1,0.0,303.459
21/08/2003 23:30,8.52,84.184,5.923,995.05,0.0,299.161
22/08/2003 00:00,8.28,86.317,4.349,995.0,0.0,294.864
22/08/2003 00:30,8.3,86.07,5.366,994.5,0.0,297.169
22/08/2003 01:00,7.92,86.454,5.56,994.6,0.0,299.475
22/08/2003 01:30,7.36,85.81,4.781,994.2,0.0,301.02
22/08/2003 02:00,7.37,82.908,4.93,994.4,0.0,302.565
22/08/2003 02:30,7.09,82.325,3.57,993.3,0.0,298.508
22/08/2003 03:00,6.95,83.725,4.968,993.7,0.0,294.45
22/08/2003 03:30,6.8,85.519,4.518,992.9,0.0,291.846
22/08/2003 04:00,6.86,86.48,5.372,993.1,0.0,289.243
22/08/2003 04:30,6.8,87.759,3.313,993.0,0.0,281.981
22/08/2003 05:00,6.86,87.796,2.981,992.8,0.0,274.72
22/08/2003 05:30,7.62,82.875,6.107,992.6,0.0,271.372
22/08/2003 06:00,8.12,79.559,5.917,992.8,0.0,268.024
22/08/2003 06:30,7.53,82.508,4.706,992.7,0.0,265.224
